;numberLikesCategory;amount_relevant_tags;moving_avg;descriptionProcessed;numberPosts;numberFollowers;numberFollowing;website_available;path;weekday_Friday;weekday_Monday;weekday_Saturday;weekday_Sunday;weekday_Thursday;weekday_Tuesday;weekday_Wednesday
4395;3;8;2387.8;Spring perfect time visit chamonixmontblanc packed like summer look flowers    oh Im love region bonjourchamonix chamlive wanderlust travel melbourneiloveyou igersmelbourne beautifuldestinations stayandwander nationalgeographic adventure goneoutdoors discoverearth wildernessculture bestintravel globalwanderer vsco globetrotter worldplaces traveldeeper landscape ontheroad liveauthenthic travelagain landscape sunset sunrise travelstoke travelawesome traveladdict travellife nikonphotography;1747;153359;327;1;pictures/adingattamimi_photography/4.jpg;0;0;0;0;0;0;1
4396;2;3;2280.2;think visitcz especially moraviaconvention old buildings please think shot way Macocha cave see stalactites stalagmites Ill post later stay tuned Czechoutmoravia VisitCZ livelifewanderaround stunning lovemylife wonderfulindonesia enjoy jalanjalan traveling passionpassport indonesiaku resort luxury hotel phototagit openmyworld nikonindonesia iamindonesia nikonasia mynikonlife nikonaustralia czechrepublic goose travelwithme;1747;153359;327;1;pictures/adingattamimi_photography/5.jpg;0;0;0;1;0;0;0
4397;2;9;2184.2;Aiguille du Midi high warm sunset magical place view watch went yesterday epic amazing place visit chamonixmontblanc chamlive bonjourchamonix wanderlust travel melbourneiloveyou visitmelbourne igersmelbourne beautifuldestinations stayandwander nationalgeographic adventure goneoutdoors discoverearth wildernessculture bestintravel globalwanderer vsco seeAustralia globetrotter worldplaces traveldeeper landscape ontheroad liveauthenthic travelagain landscape sunset sunrise travelstoke france alpenglow;1747;153359;327;1;pictures/adingattamimi_photography/6.jpg;0;0;0;0;0;1;0
4398;2;9;2387.8;beauty Chamonix another level thank chamonixmontblanc us showing beauty chamlive bonjourchamonix wanderlust travel melbourneiloveyou visitmelbourne igersmelbourne beautifuldestinations stayandwander nationalgeographic adventure goneoutdoors discoverearth wildernessculture bestintravel globalwanderer vsco seeAustralia globetrotter worldplaces traveldeeper landscape ontheroad liveauthenthic travelagain landscape sunset sunrise travelstoke travelawesome france;1747;153359;327;1;pictures/adingattamimi_photography/7.jpg;0;0;0;0;0;0;1
4399;2;4;2490.6;Hello Czech Republic   exploring South Moravia visitcz moraviaconvention seeing landscape also beautiful Baroque architecture Czech Republic home beautiful Baroque buildings one question Czech Republic visitCZ czechoutmoravia meetinsouthmoravia livelifewanderaround stunning lovemylife wonderfulindonesia enjoy jalanjalan traveling passionpassport indonesiaku resort luxury hotel phototagit openmyworld nikonindonesia iamindonesia nikonasia mynikonlife nikonaustralia australia melbourne travelwithme;1747;153359;327;1;pictures/adingattamimi_photography/8.jpg;1;0;0;0;0;0;0
4400;2;4;2386.6;Brno second biggest city visitcz capital city moraviaconvention many beautiful buildings alleys cobblestone classic Also thank internestocom urban accommodation visitCZ meetinsouthmoravia czechoutmoravia livelifewanderaround stunning lovemylife wonderfulindonesia enjoy jalanjalan traveling passionpassport indonesiaku resort luxury hotel phototagit openmyworld nikonindonesia iamindonesia nikonasia mynikonlife nikonaustralia australia melbourne travelwithme;1747;153359;327;1;pictures/adingattamimi_photography/9.jpg;0;0;1;0;0;0;0
4401;2;4;2280.2;Valtice castle mestomikulov small township moraviaconvention visitCZ must visit youre history packed baroque ornaments architecture small town something different offer czechsouthmoravia visitcz livelifewanderaround stunning lovemylife wonderfulindonesia enjoy jalanjalan traveling passionpassport indonesiaku resort luxury hotel phototagit openmyworld nikonindonesia iamindonesia nikonasia mynikonlife nikonaustralia australia melbourne travelwithme;1747;153359;327;1;pictures/adingattamimi_photography/10.jpg;0;0;0;1;0;0;0
4402;1;4;2280.2;Exploring layers South Moravia visitcz Czech Republic two regions Bohemia Moravia full stunning landscapes also artistic architecture winewellness moraviaconvention frame cumacevikphoto visitcz czechoutmoravia livelifewanderaround stunning lovemylife wonderfulindonesia enjoy jalanjalan traveling passionpassport indonesiaku resort luxury hotel phototagit openmyworld nikonindonesia iamindonesia nikonasia mynikonlife nikonaustralia australia melbourne travelwithme;1747;153359;327;1;pictures/adingattamimi_photography/11.jpg;0;0;0;1;0;0;0
4403;3;0;2357.8;Im home    bitlygrowyourcatinstagram;1093;126482;2045;1;pictures/simbathebengal2015/0.jpg;0;0;0;0;0;0;1
4404;3;0;2033.6;Im looking forward summer Ill take humans forest      httpbitlygrowyourcatinstagram;1093;126482;2045;1;pictures/simbathebengal2015/1.jpg;0;0;0;0;0;1;0
4405;3;0;2186.8;Weve finally opened season walking outside    bitlygrowyourcatinstagram;1093;126482;2045;1;pictures/simbathebengal2015/2.jpg;0;1;0;0;0;0;0
4406;3;1;2368.6;Fluffy tail ready friday night   bitlygrowyourcatinstagram;1093;126482;2045;1;pictures/simbathebengal2015/3.jpg;1;0;0;0;0;0;0
4407;2;0;1986.2;think view   bitlygrowyourcatinstagram;1093;126482;2045;1;pictures/simbathebengal2015/4.jpg;0;0;1;0;0;0;0
4408;2;0;2186.8;Learning dance tango like dance furrriends bitlygrowyourcatinstagram;1093;126482;2045;1;pictures/simbathebengal2015/5.jpg;0;1;0;0;0;0;0
4409;2;0;2384.0;Dad knows perfect shooting angle Im thin meowdel    bitlygrowyourcatinstagram;1093;126482;2045;1;pictures/simbathebengal2015/6.jpg;0;0;0;0;1;0;0
4410;2;0;2357.8;tired paws sleep long journey   bitlygrowyourcatinstagram;1093;126482;2045;1;pictures/simbathebengal2015/7.jpg;0;0;0;0;0;0;1
4411;2;0;1822.6;favorite dinner   bitlygrowyourcatinstagram;1093;126482;2045;1;pictures/simbathebengal2015/8.jpg;0;0;0;1;0;0;0
4412;1;0;2368.6;interested get lot followers Cats account Instagram  You learn able use tips helped Simba succeed Instagram  The CatInstagramCelebrity Course consists modules covering key topics successful promotion cat account Instagram total modules include lessons  Im sure tips help Complete course learn effective methods  Enroll FREE Email Course httpbitlygrowyourcatinstagram link Profile simbathebengal;1093;126482;2045;1;pictures/simbathebengal2015/9.jpg;1;0;0;0;0;0;0
4413;3;0;1928.0;Night Night     gucci saks troubleandrew troubleatsaks caillibeckerman;11074;168772;863;1;pictures/beckermanblog/0.jpg;0;0;0;0;0;0;1
4414;3;0;2258.4;Werkin beckermandiy  ;11074;168772;863;1;pictures/beckermanblog/1.jpg;0;0;0;0;1;0;0
4415;3;0;1711.0;Mondaze  chanelofficial mikhaelkale beckermansxchanel beckermangirls Photo jaclynlockephoto   wwwBeckermanBlogcom;11074;168772;863;1;pictures/beckermanblog/2.jpg;0;1;0;0;0;0;0
4416;3;0;1491.4;could give shopping Im quitter   shopsuperstreet lucyblairakin beckermangirls beckermansinla;11074;168772;863;1;pictures/beckermanblog/3.jpg;1;0;0;0;0;0;0
4417;2;0;1961.8;teamed Greenpeace viviennewestwoodofficial help save Arctic last years summer sea ice disappeared Without action Arctic summers could icefree decades get tees maisonsimons proceeds goes help SaveTheArctic   ;11074;168772;863;1;pictures/beckermanblog/4.jpg;0;0;1;0;0;0;0
4418;2;0;1961.8;Juju beat  sambeckerman;11074;168772;863;1;pictures/beckermanblog/5.jpg;0;0;1;0;0;0;0
4419;1;0;1928.0;Charlies Angels GNO aldoshoes aldocrew     ;11074;168772;863;1;pictures/beckermanblog/6.jpg;0;0;0;0;0;0;1
4420;1;0;2347.2;TGIF      chanelofficial mikhaelkale Photo fab jaclynlockephoto beckermansxchanel wwwBeckermanBlogcom;11074;168772;863;1;pictures/beckermanblog/7.jpg;1;0;0;0;0;0;0
4421;1;1;1742.6;Pound Alarm      toronto sundayfunday caillibeckerman;11074;168772;863;1;pictures/beckermanblog/8.jpg;0;0;0;1;0;0;0
4422;3;0;1888.2;color booster welcome gloomy morning cold front Sweden arrived Switzerland prepped jar yesterday today learned dear friend Klaras holding klarasparfaitparty   funny coincidence think head feeling one lovely know follow many moons already Theres almost day interact Shes true gem wouldnt miss one posts happy meals parfait consists blueberrycoconut cream cashew chia spirulina pudding organicburst crispy toppings power fruit granola Dutch friends royalgreen also want dedicate jar dear friend Mari cloudberrytales inspiration came happybreakfast notsponsored;1499;142484;158;1;pictures/tastyasheck/0.jpg;0;0;0;0;0;1;0
4423;3;3;2037.8;☆What better Buddha bowl Two buddhabowls dinner Friday night pan roasted local asparagus fennel steamed green leafs looked like baby kohlrabi greens baby avocado multicolored Swiss alpine blossoms beetroot humus local watercress oven baked sweet potato chippies pan roasted radishes chlorella dyed quinoa figs generous drizzle hemphearts enjoy rare sunrays fuel vitamin fresh air Happy Sunday ☆ holdthemoments beinspired dslooking prettythings artofvisuals thehappynow enjoyyourlife foodphotography foodandwine naturallinving foodstyling feedfeedvegan thehomesteadlife littlestoriesofmylife instafood makeitdelicious slowfood foodstagram thehappynow foodwinewomann vscoedit tastyasheck;1499;142484;158;1;pictures/tastyasheck/1.jpg;0;0;0;1;0;0;0
4424;3;0;2047.0;fave wisteria went bit hysteria today check stories Hope guys fine exactly didnt want ate chocolate decorated today wanna know contribution Quentin Tarantinos splatter movies youll see stories even cooler pics Carries harrysding Im ready sweet dreams yeah sweet indeed prepared day zoo godson tmrw     bye;1499;142484;158;1;pictures/tastyasheck/2.jpg;0;0;0;0;0;0;1
4425;3;5;2045.4;guess ingredients salad Ya know putting like everything find fridge one bowl toss favorite dressing feel like lucky bun people commented earlier posts prefer warming meal weather getting cold nasty  day feel energized eat raw foods noon evenings Im loving cozy dinner  Btw many different greens baby  smoked tofu peashoot tomato   edamame mango homegrown organic edible flowers like pansies primroses pistachios saladlove rawfood plantpower foodshare vegan storyofmytable plantbased rainbowfood cleaneats colouryourpalate healthy healthyliving photography foodiefeatures nutrition goodeggseats plantlife foodstought vegansofig foodvsco vscocam tastyasheck;1499;142484;158;1;pictures/tastyasheck/3.jpg;0;0;0;0;1;0;0
4426;2;0;2196.6;Happy Friday everyone Im sharing springy salad  Spiralized purple haze carrots rucola thinly julienned radishes avocado tomato black gomasio sprinkles inspired Saras shisodelicious blogpost Featuring another casheeze newroots one absolute favorite like cream cheese lots chives  Dont forget pick lovely edible blossoms toppings notsponsored dairyfree rawvegan;1499;142484;158;1;pictures/tastyasheck/4.jpg;1;0;0;0;0;0;0
4427;2;3;2106.2;It’s sunny it’s weekend it’s time devour spelt cocoa waffles Anett’s anettvelsberg deliciouslyveganapp texture flavor exquisite crispy outside fluffy inside like need served matcha oatcream sauce oranges freshly grated orange zest thatsdarling fellowmag morningslikethese gatheringslikethese breakfast foodstyling vscocam vscoedit fgrams foodphotographer dairyfree vegan lactosefrei inmykitchen diewocheaufinstagram beautifulcuisines foodies tastyasheck;1499;142484;158;1;pictures/tastyasheck/5.jpg;0;0;1;0;0;0;0
4428;2;0;2224.2;Yesterdays breakkie kept warm nourished Kasha porridge oven baked rhubarb strawberries   plus dollop sweet cream nutritionstripped almond butter drizzle Inspired Ninas nourishatelier recipe book bowlsofgoodness morning zoo fab ice cold snaps stories stayed elephant house masoala hall plants animals Madagascar longer time since temperature vegetation tropical much fun tired many impressions;1499;142484;158;1;pictures/tastyasheck/6.jpg;0;0;0;0;1;0;0
4429;2;5;2074.4;Okay back snow Im back warming porridge dont mind  Applecinnamon porridge good healthy ingredients royalgreen organic Demeter quality cooked water homemade cashewmilk chopped medjol date Ive added apple purée give real apple kick Sliced apples figs cinnamon top Crunchy hazelnuts got Kerstin curlewanddragonfly quick healthynutella Ive first time nenifood breakfast Zurich übergood fave accounts like edgarraw talinegabriel hacked Check Saras shisodelicious Noémies parisbyvegan stories explain exactly prevent dairyfree healthychoices instafood photography vegan cuisinesoftheworld foodgawker food huffposttaste TCMlivingwell yahoofood wholefoods darlingweekend onthetable GatheringsLikeThese foodandwine FoodsThought thechalkboardeats vsco tastyasheck;1499;142484;158;1;pictures/tastyasheck/7.jpg;1;0;0;0;0;0;0
4430;2;0;2178.4;pink mood back   watched stories know already made beetapple porridge homemade walnut milk warming spices cinnamon cardamom vanilla Sweetened one minced medjol date tastes like caramel Toppings candy beets lilac blossoms micro shiso leaves organic raspberries hemphearts Fanny fannythefoodie slice veggies thinly secret Japanese julienne slicer razor sharp blades go cheapest aware fingers   got mine large online shop going slow relaxing weekend already chilling healthybreakfast pinklove;1499;142484;158;1;pictures/tastyasheck/8.jpg;0;0;1;0;0;0;0
4431;2;2;2042.8;Would like one Yesterday made oatalmond seed cookies latest issue freshandlight catch process stories good super nourishing Today happened leftover chocolate sauce dont ever possible   drizzled spontaneously life savors work       chocolate healthysnack notponsored freshandlight Chia seeds organicburst cookies chia almonds fgrams thekitchn saveur seasonalfood epicurious todayfood beautifulcuisines oats onmyplate inmykitchen OBAmbassador plantbased vsco tastyasheck;1499;142484;158;1;pictures/tastyasheck/9.jpg;0;1;0;0;0;0;0
4432;2;2;2248.8;Theres new rumble house called shadow banning like read opinions may check friends posts Rita ritaserano Sara shisodelicious Nina nourishatelier Marie papayasunshine Jo healthyeatingjo support point views want spread positivity thats love share photo took joint photo shoot Fanny fannythefoodie Carrie harrysding would never met ladies without connection Instagram wouldnt know Fanny writing first cookbook Carrie shares many interests would never spent amazing summerfoodiesinfrance cooked storm shared ideas together Rita Sara already mentioned Olivia adelasterfoodtextures avomonday powerhouse Bettina bettinaskitchen Two years ago Bettina Sara organized London meet met Kimberly thelittleplantation Samira alphafoodie Zita foodfightsuk many travel opportunity meet even friends since strongly connected Berlin ladies Sophie luckystaranise Susanna mehlstaubundofenduft Munich crew awesome Kerstin curlewanddragonfly get well soon lovely Shabnam thehungrywarrior Katinka keightys Susanna eatsleepgreen many impossible list love wonderful humans got amazing opportunities jobs collaborations unique work display feeds Last least wish luck girl Nadia nadiadamasoebnl one favorite guys Timothy mississippivegan upcoming book projects Sorry couldnt tag more  sharethelove sharethecheer friendship gathering kinfolk tablesetting foodphotography foodphotographer foodstylist fellowmag provenciallife diewocheaufinstagram bloom botanical floweroftheday verylimoment eattheworld dslooking beautifulmatters nothingisordinary slowliving thatsdarling livethelittlethings tastyasheck;1499;142484;158;1;pictures/tastyasheck/10.jpg;0;0;0;1;0;0;0
4433;1;4;2106.2;Flowers getting arranged Carrie harrysding tb photo shoot together Fanny chance work awesome spot smithanddeluma one day install gatherings allover place last two days showed strong community IG Two three attacked accounts released Im glad Taline talinegabriel Viola thesunshineeatery cant understand takes long friend Edgar odysseusaspires Im tagging personal account another note Im thrilled see weekend two wonderful food photography workshops held Im exited follow journey One takes place Point Reyes CA bliu ptreyesworkshop another bundarafarm AUS workshopwiththemacadames fun ladies   feedtheswimmers thebarefoothousewife thebotanicalkitchen thefloshow others  welivetoexplore livefolk thehappynow theartofslowliving lifestyle styling tulips pink interiorstyling flowermagic instablooms bloom botanical floweroftheday igersdaily vscocolor vscogram vsco tastyasheck;1499;142484;158;1;pictures/tastyasheck/11.jpg;0;0;1;0;0;0;0
